"img-link href","photo-count","list-view-price","list-view-date","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","he-lazy-image src 2","eids-badge__description","eids-badge__label","he-lazy-image src 3"
"https://www.hepsiemlak.com/kayseri-develi-ibrahimaga-kiralik/daire/692460-1463","6","9.500","31-12-2024","Stüdyo","80 m²","10
                        Yaşında","2. Kat","Çarşının Göbeğinde Eşyalı Kiralık 1+0 Ayrı Mutfaklı Daire","Kayseri / Develi / İbrahimağa Mah.","https://www.hepsiemlak.com/emlak-ofisi/anadolu-emlak-692460","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/8/8/9/1/3/4/a47a6cec-ae14-4e53-b981-2ab0e76b6462.jpg","Anadolu Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/6/4/2/9/6/5b565c2c-0fd9-4810-bbd7-741603e7e1c1.jpg","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/145970-103","12","14.750","31-12-2024","2 +
                          1","110 m²","Sıfır Bina","12. Kat","Talas Gayrimenkul'den Talas Mevlana'da 2.5+1 Kiralık Daire","Kayseri / Talas / Mevlana Mah.","https://www.hepsiemlak.com/emlak-ofisi/talas-gayrimenkul-145970","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/1/0/6/5/3/4/14369c97-4a45-4552-86de-a2f85d1cc4ad.jpeg","Talas Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/7/9/5/4/1/fc9f63fe-e4c6-47c5-a183-80ee8cd6886b.jpg","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/112759-546","23","12.500","31-12-2024","2 +
                          1","125 m²","Sıfır Bina","5. Kat","Talas Mevlanda Sıfır 2.5+1kıralık Daire","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/9/3/4/4/3/4/a9f38c73-f05c-405f-8af2-e1849cceba7d.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-seker-kiralik/daire/141068-209","10","11.000","31-12-2024","4 +
                          0","130 m²","Sıfır Bina","5. Kat","Rex Global // Şehir Hastanesi Karşısında Kiralık 4+0  Sıfır Daire","Kayseri / Kocasinan / Şeker Mah.","https://www.hepsiemlak.com/emlak-ofisi/rex-global-141068","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/7/0/0/3/3/4/4f73ca35-aaa9-4377-b4a8-5c77955729cc.jpeg","Rex Global","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/6/0/1/4/1/b7cd7b2e-041a-404c-b95a-b3e6a8ae3fee.jpg","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/152291-80","16","16.000","31-12-2024","2 +
                          1","115 m²","Sıfır Bina","5. Kat","Talas Mevlana Mahallesinde Kiralık 2.5+1 Daire","Kayseri / Talas / Mevlana Mah.","https://www.hepsiemlak.com/emlak-ofisi/yasar-gayrimenkul-talas-152291","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/7/6/4/7/3/4/679bc0bb-3eef-4037-87ea-929911116af3.jpg","Yaşar Gayrimenkul Talas","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/9/2/2/5/1/a238e2e6-4680-48aa-9326-2b90b642353b.jpg","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-mimarsinan-kiralik/daire/148829-53","14","13.000","31-12-2024","3 +
                          1","170 m²","6
                        Yaşında","7. Kat","Mimsin’de Ödül Projesi İle Kiralık 3+1 Daire","Kayseri / Melikgazi / Mimarsinan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/2/9/0/2/6/3/4/1730209819-9866009-43620927.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/142022-138","14","12.000","31-12-2024","2 +
                          1","120 m²","11
                        Yaşında","6. Kat","Safir'den Talas Mevlanada Merkezi Konumda Temiz Daire!","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/4/3/0/5/3/4/e188871f-7fde-475a-bb97-7bccd63e4fd4.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/149686-36","14","15.000","31-12-2024","3 +
                          1","175 m²","5
                        Yaşında","15. Kat","Mevlana Mah. Tramvay Güzergahı Üzeri 3+1 Kiralık Daire","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/8/0/2/3/3/4/847a9ec0-d6dd-41a5-a4ca-3ea0659430f4.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-bunyan-dervisaga-kiralik/daire/124791-258","10","7.500","31-12-2024","3 +
                          1","110 m²","21
                        Yaşında","3. Kat","Bünyan Belediye Evlerinde 3+1 Kiralık Daire","Kayseri / Bünyan / Dervişağa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/6/4/5/5/3/4/6606be8a-b9ff-4a59-9369-256060cccdb0.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-bahcelievler-kiralik/daire/116394-749","10","14.000","31-12-2024","3 +
                          1","150 m²","18
                        Yaşında","4. Kat","Talas Bahçelievler’de Full Eşyalı 3+1 150m2 Merkezi Lokasyonlu Diaremiz ( Öğrenci Asker Polise )","Kayseri / Talas / Bahçelievler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/1/5/6/5/1/4/1696250194-874681-41565136.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-ertugrul-gazi-kiralik/daire/142627-295","29","14.000","31-12-2024","3 +
                          1","155 m²","Sıfır Bina","1. Kat","Erkilet Ertığrulgazide Sıfır 11/1 Katta Kiralık 3+1 Daire","Kayseri / Kocasinan / Ertuğrul Gazi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/3/6/3/5/3/4/1728853290-197031-43536307.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-yakut-kiralik/daire/120038-645","12","15.000","31-12-2024","3 +
                          1","165 m²","11
                        Yaşında","10. Kat","Yakut Mahallesi Kiralık 3+1 Daire","Kayseri / Kocasinan / Yakut Mah.","https://www.hepsiemlak.com/emlak-ofisi/omer-faruk-kinas-gayrimenkul-120038","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/1/2/7/4/3/4/959e0d82-abb8-4376-9b02-a11d12d3386d.jpeg","Ömer Faruk Kınaş Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/3/0/0/2/1/1bb84217-d05c-4cf7-b210-8ae3d8a7fb96.jpg","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/76658-585","18","15.000","31-12-2024","3 +
                          1","165 m²","10
                        Yaşında","3. Kat","Talas Kaymakamlık Yakını Kiralık Daire","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/8/6/4/6/3/4/1730649376270-43646893.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-yenidogan-kiralik/daire/131846-2360","20","8.500","31-12-2024","3 +
                          1","140 m²","16
                        Yaşında","5. Kat","Yenidoğan Mahallesinde 3+1 Kombili Kiralık Daire","Kayseri / Kocasinan / Yenidoğan Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-forum-131846/ahmet-sungur-3442030","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/0/2/1/6/3/4/bc778d4d-6a3f-4ed3-89b4-130d7535b372.jpeg","Remax Forum","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/3/0/2/4/4/3/cad15957-3137-4f1b-b70e-1b23e23dc269.jpg","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/4/8/1/3/1/332d8eb4-e4d5-4065-b02a-d0208824b378.jpg"
"https://www.hepsiemlak.com/kayseri-develi-sehit-ustegmen-hasan-sahan-kiralik/daire/147535-266","25","13.500","31-12-2024","3 +
                          1","135 m²","14
                        Yaşında","Yüksek Giriş","Mekan Gayrimenkul'den 3+1 Full Eşyalı Kiralık Daire","Kayseri / Develi / Şehit Üsteğmen Hasan Şahan Mah.","https://www.hepsiemlak.com/emlak-ofisi/mekan-gayrimenkul-147535/mehmet-sosun-4180947","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/4/9/0/8/1/4/29230d04-886d-45a3-b5f3-50f800699764.jpg","Mekan Gayrimenkul","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/141587-220","5","12.500","31-12-2024","2 +
                          1","70 m²","5
                        Yaşında","13. Kat","Talas Mevlana’da 1+1 Kiralık Eşyalı Daire","Kayseri / Talas / Mevlana Mah.","","","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/112759-555","22","9.000","31-12-2024","3 +
                          1","135 m²","16
                        Yaşında","8. Kat","Talas Mevlanada Tramvay Güzergahında Kıralık Daıre","Kayseri / Talas / Mevlana Mah.","","","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/116394-714","10","11.000","31-12-2024","2 +
                          1","110 m²","8
                        Yaşında","4. Kat","Talas Otobüs Hareket Amirliği Yanında 2+1 100m2 Güney Cepheli Dairemiz ( Memur Şartı )","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/0/1/2/8/0/4/1684616543-410135-40821020.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-ertugrul-gazi-kiralik/daire/142627-294","28","17.000","31-12-2024","4 +
                          1","180 m²","Sıfır Bina","11. Kat","Erkilet Ertuğrulgazide Sıfır 12/3 Katta 4+1 Kiralık Daire","Kayseri / Kocasinan / Ertuğrul Gazi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/2/6/3/5/3/4/1728852982-959628-43536297.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-harman-kiralik/daire/121687-571","16","12.499","31-12-2024","1 +
                          1","60 m²","Sıfır Bina","2. Kat","Ev Dünyasından // Talas Harman Mahalleinde 1+1 Eşyalı Lüks Daire","Kayseri / Talas / Harman Mah.","https://www.hepsiemlak.com/emlak-ofisi/ev-dunyasi-121687","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/3/3/3/2/3/4/d1088e1a-b651-4ecf-8dd7-eeae4bdc1e51.jpg","Ev Dünyası","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/8/6/1/2/1/2144667b-be43-45cd-b23a-c9bd3c5fcf5b.jpg","","",""
"https://www.hepsiemlak.com/kayseri-talas-yenidogan-kiralik/daire/150078-13","13","11.500","31-12-2024","3 +
                          1","175 m²","11
                        Yaşında","Ara Kat","Talas Yenidoğanda 3+1 Kiralık Daire","Kayseri / Talas / Yenidoğan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/9/5/2/6/3/4/a902bd83-c719-47d7-a2bb-37144d3bb6dc.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-mevlana-kiralik/daire/142022-144","13","10.000","31-12-2024","3 +
                          1","165 m²","16
                        Yaşında","Yüksek Giriş","Safir'den Mevlanada Temiz Zemin Kat Daire!","Kayseri / Kocasinan / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/2/1/6/5/3/4/44a13f03-f47c-471b-91da-b0ae3f2ec615.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-kocasinan-kiralik/daire/117916-1628","16","10.000","31-12-2024","2 +
                          1","110 m²","21
                        Yaşında","1. Kat","Alkayalar Emlak'tan Kiralık 2+1 Kocasinan Dairesi","Kayseri / Kocasinan / Kocasinan Mah.","https://www.hepsiemlak.com/emlak-ofisi/alkayalar-emlak-117916","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/4/9/8/7/5/3/4/0d524d28-a2e2-4ed0-9426-ad433235fd72.jpeg","Alkayalar Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/1/9/7/1/1/c469cd31-dfaf-41e1-b8d9-e56ba686758b.jpg","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-sahabiye-kiralik/daire/131846-2359","26","9.000","31-12-2024","3 +
                          1","165 m²","26
                        Yaşında","1. Kat","İstasyon Cd. Yakın Ara Kat Sgk Binası Arkasında Kiralık 3+1","Kayseri / Kocasinan / Sahabiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-forum-131846/ahmet-sungur-3442030","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/4/0/2/1/6/3/4/54697277-e1ad-45cb-9586-34cf0dc664ea.jpeg","Remax Forum","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/3/0/2/4/4/3/cad15957-3137-4f1b-b70e-1b23e23dc269.jpg","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/4/8/1/3/1/332d8eb4-e4d5-4065-b02a-d0208824b378.jpg"
"https://www.hepsiemlak.com/kayseri-develi-harman-kiralik/daire/147535-56","21","9.900","31-12-2024","3 +
                          1","110 m²","4
                        Yaşında","2. Kat","Mekan Emlak'tan Harman Mahallesinde Sıfır Ayarında Kiralık Arakat Daire","Kayseri / Develi / Harman Mah.","https://www.hepsiemlak.com/emlak-ofisi/mekan-gayrimenkul-147535/mehmet-sosun-4180947","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/9/9/6/9/2/4/81101fb4-d52b-4c17-9c68-966ffbbc112b.jpg","Mekan Gayrimenkul","","","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/4/9/0/8/1/4/29230d04-886d-45a3-b5f3-50f800699764.jpg"
"https://www.hepsiemlak.com/kayseri-talas-kicikoy-kiralik/daire/141587-145","5","13.500","31-12-2024","1 +
                          1","90 m²","5
                        Yaşında","3. Kat","1+1 Eşyalı Kiralık Daire","Kayseri / Talas / Kiçiköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/pera-talas-gayrimenkul-141587/sirri-bozcali-3985627","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/8/3/6/0/3/4/718bc998-584e-48ac-91d1-9ed0057b176c.jpeg","Pera Talas Gayrimenkul","","","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/2/6/5/8/9/3/ae4ea992-7150-42b6-bae5-964deaa2938d.jpg"
"https://www.hepsiemlak.com/kayseri-melikgazi-anafartalar-kiralik/daire/142058-134","7","9.750","31-12-2024","3 +
                          1","110 m²","24
                        Yaşında","Yüksek Giriş","Belsin Selimiye Zemin Kat Kiralık Daire","Kayseri / Melikgazi / Anafartalar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/1/6/9/5/3/4/32a427f8-f78b-403a-9043-5f95e0fe0255.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-osmangazi-kiralik/daire/142627-293","43","17.500","31-12-2024","3 +
                          1","170 m²","Sıfır Bina","4. Kat","Erkilet Osmangazide 11/4 Katta Sıfır Teslim 3+1 Kiralık Daire","Kayseri / Kocasinan / Osmangazi Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/2/6/3/5/3/4/1728852281-9403849-43536275.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-mimarsinan-kiralik/daire/145369-46","18","8.000","02-01-2025","2 +
                          1","110 m²","30
                        Yaşında","3. Kat","Fevziçakmak Mimarsinan Mah. Kiralık Daire","Kayseri / Kocasinan / Mimarsinan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/1/3/4/7/1/3/4/1723638717242-43174319.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-seker-kiralik/daire/142522-83","12","12.000","31-12-2024","2 +
                          1","115 m²","Sıfır Bina","5. Kat","İzgi Emlakdan Şehir Hastanesi Yanı Sıfır 2+1","Kayseri / Kocasinan / Şeker Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/5/2/5/5/3/4/1729085018-2905931-43552521.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-erkilet-kiralik/daire/76658-584","15","13.000","31-12-2024","3 +
                          1","145 m²","1
                        Yaşında","5. Kat","Kiralık Daire Erkilet Osman Gazi Mahallesinde 3+1","Kayseri / Kocasinan / Erkilet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/8/6/4/6/3/4/1730648637026-43646856.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/112759-551","21","13.000","31-12-2024","3 +
                          1","165 m²","4
                        Yaşında","4. Kat","Mevlana Mah. Tertemiz Lüks 3+1 Kiralık Daire","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/5/1/2/5/3/4/9d85c460-9ff5-49b5-9e12-8ea072621f59.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-hurriyet-kiralik/daire/142022-137","13","12.000","31-12-2024","2 +
                          1","120 m²","Sıfır Bina","1. Kat","Safir'den Hürriyet Beşyolda Sıfır Eşyalı-Eşyasız Daire!","Kayseri / Melikgazi / Hürriyet Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/4/4/3/0/5/3/4/185f82af-408b-46ea-85f8-e9cba121270b.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-yildirim-beyazit-kiralik/daire/152291-70","13","15.000","31-12-2024","3 +
                          1","150 m²","13
                        Yaşında","7. Kat","Yıldırımbeyazıt Mahallesi'nde 3+1 Eşyalı Kiralık Daire","Kayseri / Melikgazi / Yıldırım Beyazıt Mah.","https://www.hepsiemlak.com/emlak-ofisi/yasar-gayrimenkul-talas-152291","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/3/8/1/5/7/3/4/5481de50-a607-4b5d-ba17-3947dd3bce70.jpg","Yaşar Gayrimenkul Talas","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/9/2/2/5/1/a238e2e6-4680-48aa-9326-2b90b642353b.jpg","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-aydinlikevler-kiralik/daire/131846-2357","17","10.250","31-12-2024","3 +
                          1","130 m²","26
                        Yaşında","3. Kat","Aydınlıkevler Mahallesinde 3+1 Kombili Kiralık Daire","Kayseri / Melikgazi / Aydınlıkevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-forum-131846/ahmet-sungur-3442030","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/0/2/1/6/3/4/059d6b7d-44cb-416d-804f-77679d7e3f60.jpeg","Remax Forum","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/3/0/2/4/4/3/cad15957-3137-4f1b-b70e-1b23e23dc269.jpg","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/4/8/1/3/1/332d8eb4-e4d5-4065-b02a-d0208824b378.jpg"
"https://www.hepsiemlak.com/kayseri-melikgazi-bahcelievler-kiralik/daire/117916-1626","15","11.000","31-12-2024","3 +
                          1","155 m²","16
                        Yaşında","8. Kat","Alkayalar Emlak'tan Kiralık Serkent'te 3+1 Daire","Kayseri / Melikgazi / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/alkayalar-emlak-117916","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/9/8/7/5/3/4/a0c50688-268b-400f-9ba2-33f3082cd478.jpeg","Alkayalar Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/1/9/7/1/1/c469cd31-dfaf-41e1-b8d9-e56ba686758b.jpg","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-seyrani-kiralik/daire/142627-270","35","20.000","31-12-2024","4 +
                          1","200 m²","1
                        Yaşında","10. Kat","Seyranide 200m 14/10 Katta Cadde Cepheli Kiralık Boş 4+1 Daire","Kayseri / Kocasinan / Seyrani Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/7/9/5/4/3/4/77a82a0d-093b-4c50-8d9b-6c4d25f4e7c8.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-hunat-kiralik/daire/121687-638","11","14.275","31-12-2024","1 +
                          1","57 m²","4
                        Yaşında","4. Kat","Ev Dünyası'ndan./.Form Avm Yanı Başında Lüks Eşyalı 1+1 Daire!","Kayseri / Melikgazi / Hunat Mah.","https://www.hepsiemlak.com/emlak-ofisi/ev-dunyasi-121687","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/7/1/8/5/3/4/c0d25308-b9ee-4ee6-b140-798ae96c5f4d.jpeg","Ev Dünyası","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/8/6/1/2/1/2144667b-be43-45cd-b23a-c9bd3c5fcf5b.jpg","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-seker-kiralik/daire/124397-642","15","13.000","31-12-2024","3 +
                          1","115 m²","1
                        Yaşında","2. Kat","Şehir Hastanesi 3+1 Kiralık Daire","Kayseri / Kocasinan / Şeker Mah.","https://www.hepsiemlak.com/emlak-ofisi/gumuskalem-emlak-ve-danismanlik-124397","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/9/3/4/2/1/411d7dfe-0447-47bc-bbf2-0a2c4dbfb1f5.jpg","Gümüşkalem Emlak Ve Danışmanlık","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-seyrani-kiralik/daire/120578-1466","24","14.000","31-12-2024","3 +
                          1","170 m²","5
                        Yaşında","5. Kat","Seyrani Mah Lüx Kiralık Daire","Kayseri / Kocasinan / Seyrani Mah.","","","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/145044-107","10","16.000","31-12-2024","3 +
                          1","165 m²","10
                        Yaşında","12. Kat","Talas Kiralık","Kayseri / Talas / Mevlana Mah.","https://www.hepsiemlak.com/emlak-ofisi/grand-ildem-gayrimenkul-145044","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/4/0/5/4/1/6fb82e16-eff1-4874-b008-5e5e1099d4a3.jpg","Grand İldem Gayrimenkul","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-sahabiye-kiralik/daire/131846-2355","23","11.500","31-12-2024","3 +
                          1","170 m²","16
                        Yaşında","7. Kat","Sahabiye Mahallesinde 3+1 Kiralık Daire","Kayseri / Kocasinan / Sahabiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-forum-131846/ahmet-sungur-3442030","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/4/0/2/1/6/3/4/bcd577ec-1fee-47b4-a5bf-19a9df487844.jpeg","Remax Forum","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/3/0/2/4/4/3/cad15957-3137-4f1b-b70e-1b23e23dc269.jpg","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/4/8/1/3/1/332d8eb4-e4d5-4065-b02a-d0208824b378.jpg"
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/150078-17","11","13.500","31-12-2024","3 +
                          1","150 m²","15
                        Yaşında","Ara Kat","Neva Gayrimenkul'den Talas Mevlana Mahallesinde Merkezi Muhitte Aileye Uygun Kiralık 3+1 Daire","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/7/7/3/6/3/4/98931cb4-e6b3-4fa3-a528-82bec0dd47f3.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/148829-33","11","12.000","31-12-2024","3 +
                          1","160 m²","20
                        Yaşında","14. Kat","Talas Mevlâna’da 3+1 Kiralık Daire","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/8/3/0/3/3/4/1725282827-936788-43303887.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-develi-harman-kiralik/daire/145785-17","7","9.000","31-12-2024","1 +
                          1","75 m²","20
                        Yaşında","Ara Kat","İdeal Emlak'tan Çarşı Merkezde Kiralık Daire","Kayseri / Develi / Harman Mah.","https://www.hepsiemlak.com/emlak-ofisi/ideal-emlak-145785/atilla-kolsuz-4131088","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/2/5/8/9/2/4/1721198548540-42985294.jpg","İdeal Emlak","","","","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg"
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/148339-84","19","14.500","31-12-2024","2 +
                          1","110 m²","7
                        Yaşında","6. Kat","Talasın En Prestıjlı Sıtesı Arven Prestıj De Kıralık","Kayseri / Talas / Mevlana Mah.","https://www.hepsiemlak.com/emlak-ofisi/maxhouse-yapi-gayrimenkul-148339","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/8/7/8/5/3/4/1729679233637-43587825.jpg","Maxhouse Yapı Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/3/3/8/4/1/9109dbd3-aad2-4c42-9fe6-101bdf2b0775.jpg","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-sirintepe-kiralik/daire/142468-160","10","10.000","31-12-2024","3 +
                          1","120 m²","20
                        Yaşında","13. Kat","Mimsin Şirintepe Mahllesin'de Son Kiralık3+1 Daire Yetişen Tutar","Kayseri / Melikgazi / Şirintepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/3/1/9/0/3/4/73f09be9-5ebb-4334-8b0c-93ec901f2d34.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-fevzi-cakmak-kiralik/daire/120578-1392","23","14.000","31-12-2024","3 +
                          1","165 m²","11
                        Yaşında","6. Kat","Fevzi Çakmakda Kiralık Daire","Kayseri / Kocasinan / Fevzi Çakmak Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/8/3/2/3/3/4/afea5c4f-aed2-4fde-8702-6e39c08aea25.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-ildem-cumhuriyet-kiralik/daire/152291-73","11","12.000","31-12-2024","3 +
                          0","125 m²","18
                        Yaşında","5. Kat","İldem Cumhuriyet Mahalle'sinde Kiralık İldem A Dairesi","Kayseri / Melikgazi / İldem Cumhuriyet Mah.","https://www.hepsiemlak.com/emlak-ofisi/yasar-gayrimenkul-talas-152291","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/4/0/7/7/3/4/a7c8f2e5-b10f-4f1f-9589-0cff21b78f74.jpg","Yaşar Gayrimenkul Talas","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/9/2/2/5/1/a238e2e6-4680-48aa-9326-2b90b642353b.jpg","","",""
"https://www.hepsiemlak.com/kayseri-develi-asik-seyrani-kiralik/daire/147535-379","11","10.000","31-12-2024","3 +
                          1","100 m²","Sıfır Bina","Ara Kat","📍develi Mekan Gayrimenkul'den 3+1 Kiralık Arakat Daire","Kayseri / Develi / Aşık Seyrani Mah.","https://www.hepsiemlak.com/emlak-ofisi/mekan-gayrimenkul-147535/mehmet-sosun-4180947","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/5/2/1/7/3/4/1731751803585-43712569.jpg","Mekan Gayrimenkul","","","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/4/9/0/8/1/4/29230d04-886d-45a3-b5f3-50f800699764.jpg"
